定式ID,匹配步数,落子前缀
kj_48705,20,pd tt nc re rd qd qe qc rc pe qf pc od rf qb qg pf ph of pk
kj_94857,8,pc qe tt od oc nd mb pi
kj_62701,8,pc pe qe qf qd pf nc mf
kj_75454,7,pc qe qd pe nc tt qh
kj_77159,6,pc tt qf kd tt kc
kj_17707,8,pc qe ph od pd pe oe nd
kj_39685,7,pd tt nc tt qf md mf
kj_98525,10,pc pe qe qf qd pf nc pj pl ql
kj_91261,9,pc tt qe oc od nc pb nd oe
kj_86937,7,pd nc lc qf nd tt qi
kj_54407,14,pd qc pc qd pe rf qb rb re pb qe ob qi qk
kj_30053,10,pc tt pe pf qe qf of og ng oh
kj_57691,9,pc qe qd pe nc pi tt od oc
kj_25381,11,pd nc oc nd pf tt lc ld kd le ke
kj_01917,11,pc tt pe pf qf qg pg of qe qh og
kj_17482,17,pd qc pc qd pe qe qg rg rh qf pg pf of og nf qi rf
kj_78797,9,pd nc tt qf pf pg of og ng
kj_73569,9,pc qe od tt qh oe ne of oh
kj_85845,9,pc qe tt od oc nd mc qi tt
kj_59564,9,pd qc pc qd pe rf lc ld mc
kj_79569,7,pd tt nc tt qg tt kc
kj_20098,22,pd nc qf pc qc qb oc pb od ob rc nd mb lc lb qd rd jc mc pe oe ld
kj_96483,12,pd qc pc qd qf qe pe rf tt qg pf qb
kj_30395,11,pd qc pc qd qf rf pe qg pg rg tt
kj_62605,10,pd nc nd md ne pc qc oc qd qh
kj_05445,25,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re le md kc qg lf
kj_18915,11,pd tt nc re qf qe pe rf rc qg pf
kj_75454,7,pc qe qd pe nc tt qh
kj_79450,6,pc qe qd pe nd ph
kj_33171,11,pc pe qe pd qd oc pb pf qf pg qg
kj_74849,8,pd tt nc qf qe pf tt pj
kj_67169,7,pd nc oc nd pf kd tt
kj_90054,21,pd nc tt qf pf pg of qd qc qe nd pe od rc pb qb pc rb kc ic id
kj_64390,10,pd qc pc qd pe rf kc kd tt lc
kj_40634,19,pc tt pe pf qf qg pg of qh rg qe ph og qi oh rh nf oi ni
kj_98162,17,pd qc pc qd qf qe pe rf tt qg pf qb tt lc ld md le
kj_58221,11,pc qe nd qc qb pb qd rc rb rd oc
kj_63543,6,pc tt qe oc od nc
kj_55259,17,pd qc pc qd qe re rf qf pe rg rd sf rc tt og nb ob
kj_26439,12,pd qc pc qd pe rf tt kd kc ld lc tt
kj_63508,11,pd qc pc qd pe rf tt kc le qg tt
kj_20573,10,pd nc qf tt oc nd jd pe qe qc
kj_33640,36,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc le md qb re kc qg nf lb nb kd lc ld rh rb ra rc mb qi
kj_60118,6,pd tt nc tt qe tt
kj_57606,16,pd nc tt qf pf pg of qd qc qe pc md kc mf le me
kj_82018,7,pc qe tt od oc nd mc
kj_82413,16,pd qc pc qd qf qe pe rf qb rb re rd rg se qg ld
kj_39798,15,pd nc qf pc qc qb rb tt kc ob qa od pb pe qd
kj_91087,8,pd tt nc qf qe pf pi mf
kj_98945,6,pc qe nd lc tt qh
kj_48964,12,pd qc pc qd pe qf pf rg qh tt qg re
kj_18469,10,pc pe qh qc qb qd ob nc od me
kj_81155,6,pd qc pc qd pe rf
kj_69611,16,pd qc pc qd qf qe pe rf qb rb rg pb pf ob re rd
kj_37567,12,pd qc pc qd pe rf tt lc kd ld le me
kj_69469,11,pc tt pe oc od nc pb nd le nf lc
kj_50290,7,pd nc oc nd pf qh tt
kj_05152,17,pc qe qh od pd pe oe nd of rd rf rb ob pg pf qf qg
kj_76648,12,pd nc tt qf pf pg of qd qc qe nd tt
kj_43077,16,pd qc pc qd pe rf tt ld qg qf pf pg qh og qb rb
kj_66762,15,pd qc pc qd qf qe pe rf tt qg pf qb tt mc lf
kj_75322,10,pd qc pc qd pe qf tt rg og mf
kj_94739,8,pd nc oc nd pf tt jc qh
kj_57187,7,pd nc oc nd pf jd he
kj_76422,7,pc qe nd tt qi tt pl
kj_23852,21,pd nc qg qc pc qd pe pb ob qb oc rf qf rg rh qe sg re ph qi qh
kj_51530,17,pd qc pc qd qe re rf qf pe rg rd sf rc pf tt oe nd
kj_68867,7,pc qe qd pe nc pi tt
kj_97275,14,pd nc qf pc qc qb oc pb od ob nd mc tt ph
kj_34778,17,pd qc pc qd qf qe pe rf qb rb rg pb pf ob re rd tt
kj_88791,11,pd nc qf pc qc qb oc pb od ob rc
kj_34863,11,pd tt md qc qd pc nc rd re rc qf
kj_54748,6,pc qe nd tt qh pg
kj_45653,10,pd tt nc qf qi qk oi rd qc of
kj_92275,10,pc qe nd tt qi tt qd rd rc tt
kj_25286,13,pd qc pc qd pe rf lc ld md kc le kd mc
kj_37908,11,pd qc pc qd pe rf tt ld qf qe lf
kj_41179,9,pd tt nc qf qe pf qj mf ld
kj_71207,15,pd qc pc qd qf qe pe rf tt qg pf qb oh tt kd
kj_50189,15,pc tt pf qh qj pd qd qe pe od qc qf pg ph nf
kj_63770,8,pc qe qd pe nc pi tt jc
kj_53175,15,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb
kj_79445,11,pc pe qe qf qd pf nc pj tt od oc
kj_67961,7,pd nc oc nd pf qh kc
kj_74331,6,pc tt pf tt qi mc
kj_17707,8,pc qe ph od pd pe oe nd
kj_66708,6,pc tt pe tt le lf
kj_36851,15,pd tt nc qf qi qd qc rc rb re sc pe rd od pc
kj_56084,9,pc qe tt od oc nd mb tt pg
kj_96105,8,pc qe qd pe nc pi qk pk
kj_11308,26,pd nc qf pc qc qb oc pb ob od nb qd pe rd mc nd md of mf nf mg ph qh lb mb qi
kj_60820,10,pd qc pc qd qf rf pe qg pg rg
kj_87392,10,pd qc pc qd pe rf tt md qb rb
kj_20047,7,pd nc pf qh ph pi oh
kj_29087,11,pd qc pc qd qf qe pe rf lc ld mc
kj_68859,8,pc qe qd pe nc pi tt ql
kj_86566,8,pc qe od tt pf qc qb rb
kj_67961,7,pd nc oc nd pf qh kc
kj_81634,13,pd qc pc qd pe qf pf rg qh tt qg rf tt
kj_81742,10,pc qe qh od pd pe oe oc ob mc
kj_80643,7,pd qc pc qd pe rf qg
kj_53017,16,pd nc tt qc pc qd pe pb ob qb nb mc kc qf mb ic
kj_62568,15,pd qc pc qd qf qe pe rf tt ld qg rg qh id tt
kj_36301,8,pd nc oc nd pf tt kd kf
kj_70135,6,pc tt pf tt qi nc
kj_70544,24,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf tt ld me
kj_74077,20,pd qc pc qd qf qe pe rf tt pf qg rg of pg qh og ng pi nf oi
kj_91261,9,pc tt qe oc od nc pb nd oe
kj_95413,9,pc pe qe qf qd pf nc pj tt
kj_21763,9,pc qe ph od pd pe oe oc pb
kj_79091,8,pc tt pf qh tt oh qg rh
kj_76708,6,pd tt nc qg tt md
kj_84615,19,pd qc pc qd pe rf tt qg pg ph qf rh oh pi tt og ng pf nf
kj_81476,15,pc tt qf pd qd oc pe od pb qc ob mc rc jd tt
kj_58368,13,pd qc pc qd qf qe pe rf qg rg qh of oh
kj_56637,24,pd nc tt qf pf pg of qd qc qe nd tt mc pe oe pc od rc qb rb pb lc mb tt
kj_51171,15,pd qc pc qd pe rf qb rb re pb qe ob pi qk nc
kj_59050,14,pd qc pc qd qe re rf qf pe rg rd sf rc pf
kj_95860,12,pd nc tt qc pc qd pe pb ob qb oc qf
kj_84858,12,pd nc lc qc pc qd pe pb ob qb nb qf
kj_17707,8,pc qe ph od pd pe oe nd
kj_60901,7,pd qc pc qd pe qf tt
kj_67684,25,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rg of ob rh qh pg rf qi tt
kj_67609,9,pd qc pc qd qf qe pe rf tt
kj_81155,6,pd qc pc qd pe rf
kj_97879,6,pd tt nc tt jc kd
kj_58388,17,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rc
kj_72162,10,pc qe nd lc tt qc qb rc pd le
kj_85254,6,pc tt qe pf pe nf
kj_41976,6,pd nc lc ne pb jc
kj_21273,11,pd qc pc qd pe rf tt mc qf qe tt
kj_73421,9,pd qc pc qd pe rf tt ld tt
kj_81634,13,pd qc pc qd pe qf pf rg qh tt qg rf tt
kj_01388,7,pc pe qh md oh nc qe
kj_81155,6,pd qc pc qd pe rf
kj_84789,15,pd nc qf pc qc qb oc pb nd ob od mc tt qj tt
kj_03025,12,pd qc pc qd pe rf tt qg tt kd tt kc
kj_62823,9,pd nc qf ne pb pg pf og rh
kj_53509,6,pc qe od tt pf qg
kj_62231,11,pd nc nd md ne ob me ld le kd tt
kj_07159,10,pd qc pc qd pe rf tt qg kc og
kj_40291,10,pd qc pc qd pe rf tt qg ld pj
kj_95203,15,pd nc tt qf pf pg of qd qc qe pc kc ic tt ie
kj_35318,12,pd qc pc qd pe qf tt rg tt kc pf ke
kj_65421,22,pd qc pc qd qf rf tt pe qe re qg oe pb qh rg qb mc ph sf sd rh ri
kj_70857,19,pd nc tt qf nd md ne pc qc oc qd qi qk lc ph qh pf pi pg
kj_55476,7,pd nc oc nd pf tt qi
kj_41651,17,pd qc pc qd qf qe pe rf qb rb rg pf qg pb of ob tt
kj_41864,14,pd nc oc nd pf jd tt qh ph pi oh rg tt oi
kj_95613,9,pd qc pc qd qf qe pf pe oe
kj_79668,12,pd nc tt qf nd md ne oc pc lc qe pf
kj_67353,10,pd qc pc qd qf qe pe rf tt ld
kj_13081,28,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re le md kc qg nf lb nb kd
kj_81155,6,pd qc pc qd pe rf
kj_54762,15,pd qc pc qd qf qe pe rf qb rb re rd rg se qg
kj_67481,11,pd qc pc qd qf qe pe rf qg rg qh
kj_37709,7,pd nc oc nd pf jd kf
kj_92546,17,pd nc tt qf pf pg of qd qc qe pc md le ld kd me kc
kj_52268,10,pd qc pc qd qf qe pe rf ld jf
kj_12189,9,pd nc qf tt oc ob pb od pc
kj_69175,7,pd nc oc nd pf tt jc
kj_68701,14,pd nc tt qf pf pg of qd qc qe pc md mf qh
kj_56462,8,pd qc pc qd pe qf tt rg
kj_25134,10,pd tt nc md tt mc nd jc me le
kj_42801,10,pd tt nc md tt mc nd me jc tt
kj_65151,10,pd qc pc qd qf rf qg rg qh ld
kj_38620,6,pc tt pe qc qd pb
kj_48684,20,pd nc qf tt kc pe oe pc qc qd od rc qb qe pf rb re rd oc tt
kj_57452,9,pd tt nc qf qh qd qc rc pb
kj_55722,8,pc tt pf tt kc pd qd qc
kj_74848,6,pd tt nc lc tt le
kj_82629,14,pd qc pc qd pe rf qb rb re pb qe qi ob qa
kj_80647,8,pd tt nc re rd qe qd qi
kj_64104,6,pd tt nc qf pf pg
kj_81950,6,pc qe nd lc ic me
kj_75093,14,pd qc pc qd pe qf tt rg tt ld jc jd id je
kj_91224,10,pd qc pc qd pe rf tt lc kd ld
kj_22840,7,pc tt pe tt pi tt oi
kj_83772,13,pd nc tt qc pc qd pe pb ob qb nb qf mc
kj_45375,12,pc pe qe qf qd pf nd pj tt ld nf tt
kj_65232,6,pc tt qf qh qj pj
kj_81155,6,pd qc pc qd pe rf
kj_87439,19,pd qc pc qd qe re rf qf pe rg rd sf rc tt og tt qh ph pi
kj_15845,13,pd qc pc qd pe rf qg tt pb rg qh qb kh
kj_13257,7,pd tt nc qf tt kd tt
kj_68263,7,pc qe qd pe nc pi ql
kj_61467,17,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb tt
kj_56764,15,pd qc pc qd qf qe pe rf tt pf qg rg qh of md
kj_32245,15,pd nc tt pf of oe pe ne qf pg qg ph qh pi qi
kj_61474,8,pc pe qe qf qd pf nc pj
kj_97530,18,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt ld
kj_64907,16,pd qc pc qd qe re rf qf pe rg rd sf rc tt og qi
kj_59408,9,pd qc pc qd pe rf tt ld kc
kj_02791,17,pc qe tt od oc nd mc tt md me le mf lf mg lg lh mh
kj_34246,7,pc qe od qh tt pk tt
kj_56364,7,pd tt nc md nd mf kc
kj_44593,20,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt qi tt lc
kj_44146,10,pd nc tt qc qd pc od mb me ng
kj_48868,10,pc tt pf qh tt pd qc nd qd og
kj_88934,9,pd tt nc md tt mc nd me jc
kj_23659,8,pc qe nd tt kc qc pd qd
kj_32174,8,pc qe od pi qh oe ne of
kj_58488,27,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg oe of pg ne nc od ph qi
kj_67862,8,pd qc pc qd qf qe pe rf
kj_09923,7,pd tt nd md me nc ne
kj_01039,20,pd qc pc qd qf qe pe rf tt qg pf qb tt ld tt pg og oh ng nh
kj_22796,10,pd qc pc qd pe rf lc qg tt nc
kj_87638,9,pd nc qf tt oc nd jc hc lc
kj_15124,21,pc pe qh nd oe od pd qe of rd rf ob pb oc rb rc oa na pf pa qb
kj_37311,16,pc qe tt od oc nd mc tt md tt mf tt pg qg qh ph
kj_53017,16,pd nc tt qc pc qd pe pb ob qb nb mc kc qf mb ic
kj_62568,15,pd qc pc qd qf qe pe rf tt ld qg rg qh id tt
kj_36301,8,pd nc oc nd pf tt kd kf
kj_70135,6,pc tt pf tt qi nc
kj_71207,15,pd qc pc qd qf qe pe rf tt qg pf qb oh tt kd
kj_50189,15,pc tt pf qh qj pd qd qe pe od qc qf pg ph nf
kj_63770,8,pc qe qd pe nc pi tt jc
kj_40634,19,pc tt pe pf qf qg pg of qh rg qe ph og qi oh rh nf oi ni
kj_98162,17,pd qc pc qd qf qe pe rf tt qg pf qb tt lc ld md le
kj_58221,11,pc qe nd qc qb pb qd rc rb rd oc
kj_63543,6,pc tt qe oc od nc
kj_36851,15,pd tt nc qf qi qd qc rc rb re sc pe rd od pc
kj_56084,9,pc qe tt od oc nd mb tt pg
kj_96105,8,pc qe qd pe nc pi qk pk
kj_02791,17,pc qe tt od oc nd mc tt md me le mf lf mg lg lh mh
kj_34246,7,pc qe od qh tt pk tt
kj_56364,7,pd tt nc md nd mf kc
kj_40634,19,pc tt pe pf qf qg pg of qh rg qe ph og qi oh rh nf oi ni
kj_98162,17,pd qc pc qd qf qe pe rf tt qg pf qb tt lc ld md le
kj_58221,11,pc qe nd qc qb pb qd rc rb rd oc
kj_63543,6,pc tt qe oc od nc
kj_65421,22,pd qc pc qd qf rf tt pe qe re qg oe pb qh rg qb mc ph sf sd rh ri
kj_70857,19,pd nc tt qf nd md ne pc qc oc qd qi qk lc ph qh pf pi pg
kj_55476,7,pd nc oc nd pf tt qi
kj_58388,17,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rc
kj_72162,10,pc qe nd lc tt qc qb rc pd le
kj_85254,6,pc tt qe pf pe nf
kj_41976,6,pd nc lc ne pb jc
kj_44593,20,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt qi tt lc
kj_44146,10,pd nc tt qc qd pc od mb me ng
kj_86250,14,pd qc pc qd pe qf pf rg qh tt qg rf tt og
kj_01388,7,pc pe qh md oh nc qe
kj_81155,6,pd qc pc qd pe rf
kj_92546,17,pd nc tt qf pf pg of qd qc qe pc md le ld kd me kc
kj_52268,10,pd qc pc qd qf qe pe rf ld jf
kj_12189,9,pd nc qf tt oc ob pb od pc
kj_69175,7,pd nc oc nd pf tt jc
kj_44593,20,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt qi tt lc
kj_44146,10,pd nc tt qc qd pc od mb me ng
kj_57606,16,pd nc tt qf pf pg of qd qc qe pc md kc mf le me
kj_82018,7,pc qe tt od oc nd mc
kj_45653,10,pd tt nc qf qi qk oi rd qc of
kj_92275,10,pc qe nd tt qi tt qd rd rc tt
kj_33171,11,pc pe qe pd qd oc pb pf qf pg qg
kj_74849,8,pd tt nc qf qe pf tt pj
kj_67169,7,pd nc oc nd pf kd tt
kj_48964,12,pd qc pc qd pe qf pf rg qh tt qg re
kj_18469,10,pc pe qh qc qb qd ob nc od me
kj_81155,6,pd qc pc qd pe rf
kj_44593,20,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt qi tt lc
kj_44146,10,pd nc tt qc qd pc od mb me ng
kj_44593,20,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt qi tt lc
kj_44146,10,pd nc tt qc qd pc od mb me ng
kj_53017,16,pd nc tt qc pc qd pe pb ob qb nb mc kc qf mb ic
kj_62568,15,pd qc pc qd qf qe pe rf tt ld qg rg qh id tt
kj_36301,8,pd nc oc nd pf tt kd kf
kj_70135,6,pc tt pf tt qi nc
kj_21273,11,pd qc pc qd pe rf tt mc qf qe tt
kj_73421,9,pd qc pc qd pe rf tt ld tt
kj_40634,19,pc tt pe pf qf qg pg of qh rg qe ph og qi oh rh nf oi ni
kj_98162,17,pd qc pc qd qf qe pe rf tt qg pf qb tt lc ld md le
kj_58221,11,pc qe nd qc qb pb qd rc rb rd oc
kj_63543,6,pc tt qe oc od nc
kj_82629,14,pd qc pc qd pe rf qb rb re pb qe qi ob qa
kj_80647,8,pd tt nc re rd qe qd qi
kj_64104,6,pd tt nc qf pf pg
kj_81950,6,pc qe nd lc ic me
kj_43077,16,pd qc pc qd pe rf tt ld qg qf pf pg qh og qb rb
kj_66762,15,pd qc pc qd qf qe pe rf tt qg pf qb tt mc lf
kj_83772,13,pd nc tt qc pc qd pe pb ob qb nb qf mc
kj_45375,12,pc pe qe qf qd pf nd pj tt ld nf tt
kj_65232,6,pc tt qf qh qj pj
kj_81155,6,pd qc pc qd pe rf
kj_83772,13,pd nc tt qc pc qd pe pb ob qb nb qf mc
kj_45375,12,pc pe qe qf qd pf nd pj tt ld nf tt
kj_65232,6,pc tt qf qh qj pj
kj_81155,6,pd qc pc qd pe rf
kj_58388,17,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rc
kj_72162,10,pc qe nd lc tt qc qb rc pd le
kj_85254,6,pc tt qe pf pe nf
kj_41976,6,pd nc lc ne pb jc
kj_58388,17,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rc
kj_72162,10,pc qe nd lc tt qc qb rc pd le
kj_85254,6,pc tt qe pf pe nf
kj_41976,6,pd nc lc ne pb jc
kj_02791,17,pc qe tt od oc nd mc tt md me le mf lf mg lg lh mh
kj_34246,7,pc qe od qh tt pk tt
kj_56364,7,pd tt nc md nd mf kc
kj_48684,20,pd nc qf tt kc pe oe pc qc qd od rc qb qe pf rb re rd oc tt
kj_57452,9,pd tt nc qf qh qd qc rc pb
kj_55722,8,pc tt pf tt kc pd qd qc
kj_74848,6,pd tt nc lc tt le
kj_23852,21,pd nc qg qc pc qd pe pb ob qb oc rf qf rg rh qe sg re ph qi qh
kj_51530,17,pd qc pc qd qe re rf qf pe rg rd sf rc pf tt oe nd
kj_68867,7,pc qe qd pe nc pi tt
kj_79668,12,pd nc tt qf nd md ne oc pc lc qe pf
kj_67353,10,pd qc pc qd qf qe pe rf tt ld
kj_05152,17,pc qe qh od pd pe oe nd of rd rf rb ob pg pf qf qg
kj_76648,12,pd nc tt qf pf pg of qd qc qe nd tt
kj_33640,36,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc le md qb re kc qg nf lb nb kd lc ld rh rb ra rc mb qi
kj_60118,6,pd tt nc tt qe tt
kj_92546,17,pd nc tt qf pf pg of qd qc qe pc md le ld kd me kc
kj_52268,10,pd qc pc qd qf qe pe rf ld jf
kj_12189,9,pd nc qf tt oc ob pb od pc
kj_69175,7,pd nc oc nd pf tt jc
kj_13081,28,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re le md kc qg nf lb nb kd
kj_81155,6,pd qc pc qd pe rf
kj_13081,28,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re le md kc qg nf lb nb kd
kj_81155,6,pd qc pc qd pe rf
kj_02791,17,pc qe tt od oc nd mc tt md me le mf lf mg lg lh mh
kj_34246,7,pc qe od qh tt pk tt
kj_56364,7,pd tt nc md nd mf kc
kj_75093,14,pd qc pc qd pe qf tt rg tt ld jc jd id je
kj_91224,10,pd qc pc qd pe rf tt lc kd ld
kj_22840,7,pc tt pe tt pi tt oi
kj_82413,16,pd qc pc qd qf qe pe rf qb rb re rd rg se qg ld
kj_39798,15,pd nc qf pc qc qb rb tt kc ob qa od pb pe qd
kj_91087,8,pd tt nc qf qe pf pi mf
kj_98945,6,pc qe nd lc tt qh
kj_48868,10,pc tt pf qh tt pd qc nd qd og
kj_88934,9,pd tt nc md tt mc nd me jc
kj_23659,8,pc qe nd tt kc qc pd qd
kj_32174,8,pc qe od pi qh oe ne of
kj_62231,11,pd nc nd md ne ob me ld le kd tt
kj_07159,10,pd qc pc qd pe rf tt qg kc og
kj_40291,10,pd qc pc qd pe rf tt qg ld pj
kj_61467,17,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb tt
kj_56764,15,pd qc pc qd qf qe pe rf tt pf qg rg qh of md
kj_32245,15,pd nc tt pf of oe pe ne qf pg qg ph qh pi qi
kj_61474,8,pc pe qe qf qd pf nc pj
kj_17707,8,pc qe ph od pd pe oe nd
kj_66708,6,pc tt pe tt le lf
kj_97530,18,pd qc pc qd pe qf pf qg qe re rf rd qh rg pg rh tt ld
kj_64907,16,pd qc pc qd qe re rf qf pe rg rd sf rc tt og qi
kj_59408,9,pd qc pc qd pe rf tt ld kc
kj_15124,21,pc pe qh nd oe od pd qe of rd rf ob pb oc rb rc oa na pf pa qb
kj_37311,16,pc qe tt od oc nd mc tt md tt mf tt pg qg qh ph
kj_61467,17,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb tt
kj_56764,15,pd qc pc qd qf qe pe rf tt pf qg rg qh of md
kj_32245,15,pd nc tt pf of oe pe ne qf pg qg ph qh pi qi
kj_61474,8,pc pe qe qf qd pf nc pj
kj_53175,15,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb
kj_79445,11,pc pe qe qf qd pf nc pj tt od oc
kj_67961,7,pd nc oc nd pf qh kc
kj_74331,6,pc tt pf tt qi mc
kj_83772,13,pd nc tt qc pc qd pe pb ob qb nb qf mc
kj_45375,12,pc pe qe qf qd pf nd pj tt ld nf tt
kj_65232,6,pc tt qf qh qj pj
kj_81155,6,pd qc pc qd pe rf
kj_58388,17,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rc
kj_72162,10,pc qe nd lc tt qc qb rc pd le
kj_85254,6,pc tt qe pf pe nf
kj_41976,6,pd nc lc ne pb jc
kj_17707,8,pc qe ph od pd pe oe nd
kj_66708,6,pc tt pe tt le lf
kj_48684,20,pd nc qf tt kc pe oe pc qc qd od rc qb qe pf rb re rd oc tt
kj_57452,9,pd tt nc qf qh qd qc rc pb
kj_55722,8,pc tt pf tt kc pd qd qc
kj_74848,6,pd tt nc lc tt le
kj_21763,9,pc qe ph od pd pe oe oc pb
kj_79091,8,pc tt pf qh tt oh qg rh
kj_76708,6,pd tt nc qg tt md
kj_65421,22,pd qc pc qd qf rf tt pe qe re qg oe pb qh rg qb mc ph sf sd rh ri
kj_70857,19,pd nc tt qf nd md ne pc qc oc qd qi qk lc ph qh pf pi pg
kj_55476,7,pd nc oc nd pf tt qi
kj_65421,22,pd qc pc qd qf rf tt pe qe re qg oe pb qh rg qb mc ph sf sd rh ri
kj_70857,19,pd nc tt qf nd md ne pc qc oc qd qi qk lc ph qh pf pi pg
kj_55476,7,pd nc oc nd pf tt qi
kj_68701,14,pd nc tt qf pf pg of qd qc qe pc md mf qh
kj_56462,8,pd qc pc qd pe qf tt rg
kj_84615,19,pd qc pc qd pe rf tt qg pg ph qf rh oh pi tt og ng pf nf
kj_81476,15,pc tt qf pd qd oc pe od pb qc ob mc rc jd tt
kj_58368,13,pd qc pc qd qf qe pe rf qg rg qh of oh
kj_55259,17,pd qc pc qd qe re rf qf pe rg rd sf rc tt og nb ob
kj_26439,12,pd qc pc qd pe rf tt kd kc ld lc tt
kj_63508,11,pd qc pc qd pe rf tt kc le qg tt
kj_20573,10,pd nc qf tt oc nd jd pe qe qc
kj_17482,17,pd qc pc qd pe qe qg rg rh qf pg pf of og nf qi rf
kj_78797,9,pd nc tt qf pf pg of og ng
kj_61467,17,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb tt
