定式ID,匹配步数,落子前缀
kj_33171,11,pc pe qe pd qd oc pb pf qf pg qg
kj_52806,11,pd nc lc ne pg jc jd id kd ic jf
kj_87666,9,pd nc nd md ne pc qc oc qd
kj_15964,17,pd nc lc qc pc qd pe pb ob qb nb qf tt pf of og ng
kj_64402,10,pc pe qe qf qd pf nc tt ph mf
kj_67389,19,pd qc pc qd qf qe pe rf qb rb rg pf qg pb re qa rd rc nf
kj_07713,15,pd nc tt qf pf pg of qd qc qe pc md kc le id
kj_80971,13,pd qc pc qd qf qe pe rf qg rg qh tt kg
kj_74161,12,pd nc lc ne pf kd ld le kc jd jc id
kj_85167,8,pd nc oc nd pf jd tt hd
kj_62305,11,pd nc tt qf pf pg of qd qc qe pc
kj_67257,7,pd nc qf tt oc nd jd
kj_51354,12,pd nc qf pc qc qb oc pb od ob nd md
kj_15855,9,pd nc qf tt oc tt nd md mc
kj_84337,8,pd nc oc nd pf tt jd tt
kj_26575,8,pc tt pf tt lc tt qi tt
kj_99086,16,pd nc lc tt nd od oe oc md pc qd qc rc rb rd mb
kj_57153,12,pd nc tt qf nd md ne pc qc oc qd jc
kj_55579,9,pc qe od qh tt md qd pe oe
kj_70251,7,pc pe qe qf qd tt pf
kj_99099,14,pd qc pc qd qe re qf rf qg tt pb rg qh qb
kj_18445,6,pc qe od tt qi pk
kj_80780,16,pc tt pf qh tt pd qd qe pe od qc re nb md nf le
kj_56752,10,pd qc pc qd pe rf tt ld lf nc
kj_76767,22,pd nc tt qf pf pg of qd qc qe nd pe od rc pb qb pc rb kc md mc me
kj_40788,15,pd nc tt qc pc qd pe pb ob qb nb mc oc qf kc
kj_49771,6,pd tt kc qf tt nd
kj_06028,11,pd nc qf pg oc nd pf ng og oh of
kj_95742,9,pd tt nc md jd nd od mc nb
kj_17368,7,pd nc qf pg qg pi tt
kj_61245,14,pd qc pc qd qe re rf qf pe rg rd sf rc pi
kj_29982,11,pd qc pc qd pe rf tt ld qf rg mf
kj_63104,8,pd nc qf tt oc nd jd tt
kj_60518,7,pd pc qc oc qd lc jc
kj_86750,30,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me of qb md nc mc nb mb na le mf lf mg kh li
kj_66011,7,pd nc qf pc qc qb rb
kj_55867,7,pd nc qf tt oc nd kc
kj_59050,14,pd qc pc qd qe re rf qf pe rg rd sf rc pf
kj_64609,13,pd qc pc qd pe rf qf rg qb rb pb qe oh
kj_17504,6,pd tt nc tt qf pi
kj_38046,14,pc qe od tt pf qg tt pg og oh nh oi ni oj
kj_10495,8,pd tt nc qf qh of oh tt
kj_94666,7,pc tt qf pd od pe qc
kj_72226,14,pd qc pc qd qf qe pe rf tt qg pf qb pb lc
kj_75339,13,pd nc tt qf pf pg of qd qc qe nd md oc
kj_07469,10,pc tt pf qh ph pi oh rg oi pj
kj_54684,6,pd tt mc tt qf tt
kj_44875,24,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc of ld jc kc
kj_88231,16,pd qc pc qd qe re rf qf pe rg rd sf rc tt og pi
kj_91543,8,pc qe od qh tt nc nd md
kj_92216,7,pd tt nc md jc mc nd
kj_57644,8,pd tt kd qc qd pc oc ob
kj_57763,7,pc qe pg oe nd tt ng
kj_88024,19,pd nc tt qf nd md ne pc qc oc pf od pe qb rd rc qd rb qh
kj_63395,9,pd nc lc ne pf jc le je lg
kj_57954,8,pc qe qg tt pf qc qb rb
kj_74221,18,pd qc pc qd qf rf rg re pg pe qe pb ob qb nc oe nd ne
kj_03796,16,pd tt nc re rd qd qe qc rf pe qf od pc oc pb ob
kj_81292,9,pd nc oc nd pf jc tt qc ob
kj_74744,6,pc qe nd ne me mf
kj_86280,21,pd nc tt pf of og nf qc pc qd pe qe qb rb ob qa pa pb pg qf qb
kj_85314,9,pd qc pc qd pe rf qf rg re
kj_74173,8,pc qe od tt qh oe ne of
kj_19846,20,pc tt pf qh tt pd od qc qd pe qe oe oc rb qg ph og ne mc md
kj_62789,18,pd qc pc qd qf qe pe rf qg rg qh tt rh tt qb rb pb ra
kj_48564,17,pd qc pc qd pe rf tt pg qf qg re qe pf rg qb rd og
kj_14022,10,pc pe qe qf qd pf nc pj qm pm
kj_98677,11,pd nc oc nd pf jc tt qh ph pi oh
kj_95864,7,pd tt nc qd qe pc od
kj_78935,10,pc pe qe qf qd pf nc tt pj tt
kj_10349,7,pc qe tt mc od me of
kj_36513,15,pd pc qc oc qb kc mc md ld lc nd me nc ne od
kj_48523,15,pd qc pc qd pe rf tt qg pg ph oh oi qf og re
kj_51471,10,pd nc qf pc qc qb rd ob od tt
kj_74952,7,pc qe od ph tt kc tt
kj_33816,10,pd nc tt pf of og nf pg pe pb
kj_72182,6,pc qe od tt qi qk
kj_66261,13,pd nc qf pc qc qb oc pb od ob nd mc le
kj_17541,7,pc qe qd pe nc qi qm
kj_19487,6,pc tt qf pf qg pd
kj_09883,20,pc qe tt nd pe pd od qd oc oe pf qc nc of qf og re rd rg se
kj_88873,12,pd qc pc qd pe rf qb rb re pb qe tt
kj_10034,10,pc tt qf pd qd oc pb od ob qc
kj_14100,12,pd qc pc qd pe rf tt qg tt lc le kd
kj_93271,7,pd nc oc nd pf jc lc
kj_50006,17,pd qc pc qd qf qe pe rf qb rb re rd rg tt sf pb tt
kj_61692,6,pc qe od tt kc kd
kj_67725,22,pc tt qf pd qd oc pe od pb oe of nf og ng oh qc ob mc rc tt kd kc
kj_18158,11,pc qe od qh tt lc qd pe nc id qj
kj_74228,12,pd qc pc qd qf qe pe rf qg rg qh me
kj_25806,7,pc qe nd lc id le tt
kj_79000,7,pc qe od tt qi qk pf
kj_54928,7,pc tt pf tt qi tt lc
kj_76010,6,pc qe qd pe nd qi
kj_49716,13,pd nc tt qf pf pg of qc qe pc qg kc tt
kj_56736,13,pd nc qf pc qc qb oc pb od ob tt nd qi
kj_41920,9,pd nc qf tt oc nd jc tt lc
kj_79000,7,pc qe od tt qi qk pf
kj_90595,13,pd nc qf pc qc qb oc pb od ob rc lc tt
kj_11790,7,pc qe nd tt qi ok oi
kj_62571,11,pd nc tt qf nd md ne pc qc oc rd
kj_95656,8,pc qe od tt qh tt oh tt
kj_67878,13,pd nc qf pc qc qb oc pb od ob nd mc md
kj_30844,10,pd tt nc md mc kd ld le lc kg
kj_88275,7,pd tt nc qf qe pf ph
kj_82031,8,pd nc qf tt oc nd kc ng
kj_48556,6,pd tt nc md mc mg
kj_45183,16,pd qc pc qd pe qe qf rf qg rg qh tt qb rb rc rd
kj_17649,13,pd nc qf pc qc qb oc pb od ob rc nd tt
kj_72182,6,pc qe od tt qi qk
kj_44331,13,pc tt pf qh qj qd pd qf qe re pe rg rd
kj_66189,11,pc pe qe qf qd pf nc pj pl tt ph
kj_49413,6,pc tt qf nc tt jc
kj_53175,15,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb
kj_50189,15,pc tt pf qh qj pd qd qe pe od qc qf pg ph nf
kj_67862,8,pd qc pc qd qf qe pe rf
kj_45177,6,pc tt pe tt lf mc
kj_46203,21,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nd
kj_52746,10,pc pe qe qf qd pg of pf nd tt
kj_96047,20,pd qc pc qd qf qe pe rf qb rb re rd rg pf sf pb pg of og nf
kj_50937,13,pd qc pc qd qf qe pe rf qg rg qh of md
kj_10034,10,pc tt qf pd qd oc pb od ob qc
kj_54675,6,pd nc qf tt nd md
kj_69175,7,pd nc oc nd pf tt jc
kj_49871,6,pd nc lc tt qc jc
kj_03974,11,pd nc qf qc pc pb qd rb rc qb qi
kj_71851,9,pc qe nd pi tt lc tt le mf
kj_71631,8,pd tt nc tt kc qf qe pf
kj_55287,7,pc qe qd pe nc pi qk
kj_33743,10,pc pe qe qf qd pf nc qi pi ph
kj_17536,8,pd nc pf qh qj pj qk oh
kj_24741,15,pd tt nc qf tt qd qc rc qe rd pe re pf qg oh
kj_04119,11,pc qe nd lc tt pd oc qc qb rc pf
kj_85785,10,pc qe tt od oc nd mc tt qd re
kj_56180,11,pd nc tt pf of og nf ng mf qg qc
kj_65663,9,pd pc qc oc qb mc kc kd jc
kj_55343,6,pc qe qd pe nc pi
kj_88759,15,pd nc qf pc qc qb oc pb od ob rc nd mb nb tt
kj_17276,11,pd qc pc qd pe qf pf qe qg rg qh
kj_59548,10,pd nc nd od oc oe mc nb pc mb
kj_46089,6,pc tt pf nc tt qi
kj_70697,16,pd qc pc qd qf qe pe rf qb rb re rd rg se qg tt
kj_86662,9,pc tt pf qd pd rf qe re rd
kj_94846,7,pd nc qf tt kc ic id
kj_56476,6,pc pe nd qc qb qd
kj_98256,12,pd qc pc qd pe qe qf rf tt qg pf qb
kj_79738,9,pc qe qd pe nc pi pk tt qi
kj_66032,6,pc tt pe tt kd qg
kj_96517,6,pd tt nc qf qh od
kj_53155,12,pd nc tt qf pf pg of qd qc qe pc md
kj_71942,9,pd qc pc qd pe rf tt lc ke
kj_69105,28,pd nc qf pc qc qb oc pb nd ob od mc md ld lc lb kc kd kb jc jb ic ib hc mb nb la qd
kj_82741,27,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg oe of pg nd nc ne mc ng
kj_93982,6,pc tt qf tt lc tt
kj_30393,13,pd qc pc qd qf rf pe qg pg rg tt ph oh
kj_69274,9,pd nc oc nd pf jd tt qh tt
kj_77123,7,pc qe qg tt pf qc qb
kj_64126,7,pc qe qd pe nc pi pl
kj_74407,6,pd nc lc jc qg tt
kj_43976,15,pc tt pf qh tt pd qc qd od rc rb re sc oe nd
kj_50923,7,pc tt qf pg pf ng tt
kj_47060,6,qc tt md pd pc qd
kj_94746,6,qc tt nd pe pd oe
kj_41754,17,pd qc pc qd pe rf tt md qb rb re qe qf rd rg pf qg
kj_09115,14,pd qc pc qd pe qe qf rf tt qg pf qb lc tt
kj_79102,14,pd nc tt qc pc qd pe pb ob qb nb qf mc tt
kj_10644,13,pd nc tt qf pf pg of qe qd og ng nh oc
kj_59548,10,pd nc nd od oc oe mc nb pc mb
kj_65366,6,pd nc tt pf tt kc
kj_56283,16,pd nc qf pc qc qb oc pb ob od nb qd pe rd mc tt
kj_26879,11,pc tt pf qh qj oh oj pd qc qd od
kj_52687,27,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg oe of pg nd nc ne lc ng
kj_62802,21,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc of
kj_81806,10,pd qc pc qd pe rf tt lc ic le
kj_57096,8,pd nc qf tt oc nd jc tt
kj_51239,16,pc tt pf qh tt pd od qc oc pe oe qf pg qg qb rd
kj_53175,15,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb
kj_83772,13,pd nc tt qc pc qd pe pb ob qb nb qf mc
kj_08448,8,pd nc lc pc qc qd qe rd
kj_01714,16,pd nc tt pf of og nf ng nd qc pg qf qd ph oc mg
kj_79102,14,pd nc tt qc pc qd pe pb ob qb nb qf mc tt
kj_64010,10,pc tt pe qg tt qd qe re pd rc
kj_69052,6,pd nc tt ne pg qi
kj_57392,14,pd qc pc qd pe rf tt qg pg ph qf rh oh pi
kj_64599,11,pd tt nc md nd mf tt mc me le ne
kj_70258,9,pc qe od tt qh tt oh rc tt
kj_51872,16,pd qc pc qd pe rf tt qg tt lc pg ph qf rh oh pi
kj_47705,14,pd nc tt pf of oe pe ne qf pg qg ph qh pi
kj_52070,14,pd qc pc qd pe rf tt lc jc le tt hc tt id
kj_73809,8,pd nc lc ne kd pf pb re
kj_47212,19,pd qc pc qd qf qe pe rf tt pf qg rg qh of qb rb ob qa ld
kj_40184,17,pd qc pc qd qf qe pe rf qb rb re rd rg tt sf pb nc
kj_76360,10,pd nc tt pf of og nf ng mf qg
kj_50785,26,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg oe of pg ne nc nd lc
kj_97438,21,pd nc tt qf pf pg of qd qc qe nd pe od rc pb qb pc jd rb sb qa
kj_88491,7,pd nc lc qf nd tt oc
kj_05361,12,pc qe od tt qh pf rd ne oh nh oi ng
kj_93039,13,pc tt qf pd qd oc pe od pb qc ob mc rc
kj_36462,9,pd tt nc qf tt rd pf pg of
kj_65700,8,pc qe nd tt jd lc ld ic
kj_75924,8,pd nc oc nd pf tt kc tt
kj_96323,17,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb tt og
kj_71648,14,pd nc qf pc qc qb oc pb nd ob od mc tt qh
kj_66776,10,pc qe tt od oc nd mc qi pi ph
kj_18021,9,pd tt nc qf qe pf qi qk pk
kj_83598,25,pd qc pc qd qf qe pe rf qg rg qh of qb rb rc rd sb sc ra sa sb tt rc tt sd
kj_92461,14,pd nc tt qf pf pg of qd qc qe pc lc tt mf
kj_72323,11,pd qc pc qd pe qe qg qf pf tt ph
kj_67128,9,pc tt qf pd tt qc qd oc pb
kj_71199,14,pd nc qf pc qc qb oc pb ob qd od qe pf rf
kj_93498,12,pd qc pc qd qf qe pe rf tt ld lf tt
kj_89721,9,pd nc tt kd tt qf pf pg of
kj_81155,6,pd qc pc qd pe rf
kj_86262,17,pd nc tt qf pf pg of qe qd md oc og ng nf mg mf nd
kj_66933,17,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb ob
kj_86635,10,pd qc pc qd pe rf tt qg tt lc
kj_11232,26,pc tt pf qh tt pd od qc qd pe qe oe oc of pg qf rc qb rf qg ph qi ng mf rb pi
kj_52241,7,pd qc pc qd pe rf mf
kj_35162,7,pc qe nd pi tt lc oi
kj_51239,16,pc tt pf qh tt pd od qc oc pe oe qf pg qg qb rd
kj_53175,15,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb
kj_83772,13,pd nc tt qc pc qd pe pb ob qb nb qf mc
kj_08448,8,pd nc lc pc qc qd qe rd
kj_40264,9,pd nc lc qf nd qc pc qd pe
kj_91379,8,pc qe qd pe nc pi qk tt
kj_98695,8,pd nc tt pf tt ne tt qc
kj_85596,15,pd qc pc qd pe rf qf qe rg qg pf rh pg sg tt
kj_09179,15,pc tt qf pd qd oc pe od pb qc ob mc rc tt jd
kj_28680,31,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re le md kc lf nf qg ke nb rc rb ra
kj_21708,14,pd qc pc qd pe qe qg qf pf rg qh rh qi mc
kj_08624,9,pc tt pf qh tt pd qc nd oc
kj_88897,9,pc qe od qh tt md pf qf pg
kj_29985,8,pd nc qg qi tt qf pf rg
kj_61936,17,pd nc tt qf nd md ne pc qc oc qd qi ph qh kd me pf
kj_75302,11,pc pe qe qf qd pf nc pj tt qm rh
kj_87362,9,pd nc oc nd pf jc tt qh pk
kj_85345,8,pd nc qf tt oc nd jc ng
kj_53469,6,pc qe od tt qh tt
kj_57779,13,pd qc pc qd pe rf tt lc tt qg pg ph oh
kj_50645,13,pd nc tt qc pc qd pe pb ob qb tt qf tt
kj_41553,9,pd pc qc oc qb mc kc kd jd
kj_54675,6,pd nc qf tt nd md
kj_49998,20,pd qc pc qd qf qe pe rf qb rb re rd rg tt sf pb tt pf pg of
kj_66724,12,pd nc qf tt kc pe oe pc qc od qd pf
kj_90089,23,pd nc tt qf pf pg of qd qc qe nd tt mc pe oe pc od rc qb rb pb lc mb
kj_61204,17,pd qc pc qd pe rf qf qe tt pf qg rg of pg qh ph qi
kj_10644,13,pd nc tt qf pf pg of qe qd og ng nh oc
kj_61870,9,pd qc pc qd qf qe pe rf qj
kj_03650,21,pd qc pc qd qf qe pe rf qg rg qh tt qb rb rc rd sb sc ra sa tt
kj_13500,15,pd nc lc qc pc qd pe pb ob qb nb qf tt jc jd
kj_46813,9,pc tt pf qh qj pj pk pi rg
kj_22333,8,pc qe od qh kd ke ld le
kj_20098,22,pd nc qf pc qc qb oc pb od ob rc nd mb lc lb qd rd jc mc pe oe ld
kj_20098,22,pd nc qf pc qc qb oc pb od ob rc nd mb lc lb qd rd jc mc pe oe ld
kj_51605,8,pd qc pc qd pe qf tt qb
kj_90292,6,pd nc nd od oe oc
kj_90348,13,pd qc pc qd qe re rf qf pe rg rd sf rc
kj_46950,10,pc qe nd qc qb rb qd rc pd rd
kj_25902,9,pd tt nc qf qe pf qj me ld
kj_55502,11,pd nc qf tt lc pc qc qb od oc nd
kj_83558,10,pd tt nc md tt mc nd me tt id
kj_58602,9,pd qc pc qd pe rf qg qf pf
kj_12560,19,pd nc tt qf pf pg of qd qc qe pc kc ld lc pi ph qi nh nd
kj_65974,10,pd nc tt qf nd md oc ne od mc
kj_91344,7,pc qe od qh qk pl ql
kj_79116,6,pd nc lc ic nd tt
kj_59193,14,pd qc pc qd qf qe pe rf tt ld qg rg qh id
kj_55305,6,pc qe od lc tt rc
kj_83001,8,pd nc qf tt oc nd jd hc
kj_82073,7,pd qc pc qd pe rf me
kj_53175,15,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb
kj_10885,14,pd nc qf qc pc pb ob qb oc re rf qe pe pf
kj_19416,17,pc pe qe qf qd pf nc pj ql tt pi oi ph oh qj oj ri
kj_89326,15,pd qc pc qd qe re rf qf pe rg rd sf rc tt qj
kj_99468,7,pc tt pf tt lc qh tt
kj_78310,6,pd tt nc re rd nb
kj_42241,20,pd nc qf pc qc qb oc pb nd ob od mc tt ph md ld lc lb kc kb
kj_84840,14,pd nc lc qc pc qd pe pb ob qb nb qf tt jd
kj_52948,6,pd tt nc qi pi ph
kj_32756,6,pd nc qf tt pb ld
kj_23219,19,pd nc qf pc qc qb oc pb ob od nb qd pe rd mc nd md of qh
kj_85689,9,pc tt pe tt qh oc od nc pb
kj_61271,17,pd qc pc qd qf qe pe rf tt qg pf qb tt pg ld ng tt
kj_56283,16,pd nc qf pc qc qb oc pb ob od nb qd pe rd mc tt
kj_59382,9,pd qc pc qd pe rf tt ld mf
kj_81155,6,pd qc pc qd pe rf
kj_47157,14,pd qc pc qd pe rf tt qg tt ld pg ph oh pi
kj_65316,14,pd tt nc qf tt qd qc rc qe rd pf re pe qg
kj_76752,6,pc qe nd lc tt le
kj_33169,15,pd nc tt qf pf pg of qc qe pc qg tt lc md ld
kj_68703,13,pd nc tt qf pf pg of qd qc qe pc md mf
kj_73967,7,pd nc qf tt lc tt nd
kj_91995,7,pc qe ph tt qd od pd
kj_12953,17,pd qc pc qd pe rf tt md tt qg pg ph qf rh oh pi tt
kj_73817,7,pc tt pf tt lc tt ke
kj_53972,6,pd nc lc ne pg jc
kj_88972,17,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf
kj_35492,12,pc pe qe qf qd pf nc tt qi tt oi mf
kj_30540,7,qc pd pc nd pe tt od
kj_41053,15,pd nc qf tt oc nd tt pe qe qc od ob pb nb qb
kj_58226,9,pd qc pc qd pe qf tt rg og
kj_81155,6,pd qc pc qd pe rf
kj_47680,12,pd qc pc qd qf qe pe rf tt ld le ke
kj_20939,8,pd nc tt pe tt qd tt od
kj_17210,8,pc tt pf tt kc kd tt lc
kj_41196,6,pd nc qf tt lc md
kj_22282,16,pd nc qf tt jc pc qc qb oc pb ob od nb qd pe rd
kj_15232,8,pc qe od qh qj tt oj rc
kj_56958,6,pc qe od ph qj tt
kj_95045,6,pd tt nc md nd qg
kj_86750,30,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me of qb md nc mc nb mb na le mf lf mg kh li
kj_66011,7,pd nc qf pc qc qb rb
kj_55867,7,pd nc qf tt oc nd kc
kj_08573,13,pd qc pc qd pe rf tt ld qf rg ph tt qb
kj_18663,9,pd tt nc qf qe pf qh mf ld
kj_93902,6,pc qe od qh pi ph
kj_52043,6,pc tt pf tt lc qh
kj_12575,16,pd nc lc qc pc qd pe pb ob qb nb qf tt kd kc jd
kj_08791,9,pd tt nc md nd mf tt qg tt
kj_54559,7,pd tt nc rd rf qc pc
kj_61188,19,pc tt pe pf qf qg pg of og qe rf nf re qd pd rg rd ng oi
kj_58131,18,pd qc pc qd qf qe pe rf qb rb re rd rg pf sf qg tt rf
kj_14396,9,pd pc tt od qc qd pe rc qb
kj_13389,6,pc qe od qh pf ql
kj_21870,14,pd nc qf pc qc qb oc pb od ob nd mc tt qh
kj_71639,11,pd qc pc qd pe rf tt kc tt qg mc
kj_95923,15,pd nc qf pc qc qb oc pb od ob rc nd mb lc lb
kj_34863,11,pd tt md qc qd pc nc rd re rc qf
kj_89166,9,pc pe qe qf qd pf nc tt qj
kj_60138,9,pd nc oc nd pf jc tt qh qj
kj_75377,9,pd qc pc qd pe rf ld lc md
kj_14394,7,pc qe od tt qh ql qj
kj_38687,19,pd qc pc qd qf qe pe rf qb rb rg pb ob qg pf rh pa sg tt
kj_77644,6,pc tt pe tt qi pi
kj_53175,15,pd qc pc qd qe re rf qf pe rg rd sf rc qb rb
kj_87052,11,pd nc qf pc qc qb rb pb qd kd ic
kj_31826,10,pc qe tt od oc nd mc tt qi qj
kj_32664,9,pc qe tt od oc nd nc md rd
kj_93329,10,pd nc lc jc nd qc oc qd qf mc
kj_87951,9,pd nc lc qc pc qd pe pb ob
kj_68555,8,pd pc oc qc od re tt pf
kj_81155,6,pd qc pc qd pe rf
kj_96047,20,pd qc pc qd qf qe pe rf qb rb re rd rg pf sf pb pg of og nf
kj_50937,13,pd qc pc qd qf qe pe rf qg rg qh of md
kj_10034,10,pc tt qf pd qd oc pb od ob qc
kj_54675,6,pd nc qf tt nd md
kj_50016,10,pc tt pe oc od nc tt pb qc nd
kj_71215,9,pd nc oc nd pf jc tt qh lc
kj_89848,15,pd nc qf pc qc qb oc pb ob od nb qd pe rd nd
kj_95162,14,pd nc tt qc qd pc od mb nd md me ld tt mg
kj_85345,8,pd nc qf tt oc nd jc ng
kj_28158,8,pd nc lc ne pg jc jd ic
kj_75929,7,pd nc lc ne pf kd tt
kj_95847,15,pc qe od tt qh tt pf qc qb rb rc qd ra sb ob
kj_93279,6,pd nc oc nd pf jc
kj_93279,6,pd nc oc nd pf jc
kj_58488,27,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg oe of pg ne nc od ph qi
kj_97710,14,pd qc pc qd pe qf tt rg pf pg og ph tt md
kj_59551,11,pd nc tt pf of og nf ng mf qg ob
kj_68937,7,pc qe od tt qh tt qk
kj_03127,25,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf tt ld md me
kj_50309,18,pd tt nc qf tt qd qc rc qe rd re pe rf pc od pb qg pf
kj_37479,6,pc tt pe tt ph oh
kj_58730,16,pd qc pc qd qe re rf qf pe rg rd sf rc pf tt oe
kj_06203,10,pc tt pf tt ld qd pd lc tt md
kj_98525,10,pc pe qe qf qd pf nc pj pl ql
kj_57812,8,pd nc oc nd pf jc qi tt
kj_53263,7,pd kc tt nc oc nd pf
kj_17826,7,pc qe qd pe nd ld of
kj_84371,6,pd nc oc nd qf jc
kj_64033,21,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf
kj_83397,6,pd tt mc ld md lf
kj_16038,6,pc tt pf kd ke le
kj_38981,22,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf lc
kj_39361,10,pd nc tt qf pf pg of og ng qd
kj_65250,11,pc qe pg qg qh ph qi od of oc qf
kj_55343,6,pc qe qd pe nc pi
kj_14827,6,qc oc pe qb rb pb
kj_94746,6,qc tt nd pe pd oe
kj_84568,8,pd nc lc qf nd qc qd pc
kj_30293,8,qc pd pc od qd pf tt qe
kj_96907,6,pc qe od qh qd pe
kj_98558,6,pd nc qf pb qc kc
kj_16535,36,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re le md qh rb ra rc mb lb nb lf kb la sd nf of mg
kj_51949,9,pd qc pc qd pe rf tt qg og
kj_61416,7,pd tt nc mc nd nb ob
kj_75819,7,pc tt pf tt pi nc tt
kj_32611,6,pd nc tt pb qg qc
kj_87252,23,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf ld jc
kj_33172,15,pd tt nc qf qh qd qc rc pe qe pf qg pg rh rb
kj_55569,9,pd nc qf tt oc nd tt jc tt
kj_55224,7,pc qe od qh tt ql rl
kj_79580,10,pc qe od tt qh pf oh nf ld rc
kj_83558,10,pd tt nc md tt mc nd me tt id
kj_29270,6,pd nc qf pg oc qg
kj_03127,25,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf tt ld md me
kj_81155,6,pd qc pc qd pe rf
kj_53086,6,pd tt mc tt qf kc
kj_97441,12,pd qc pc qd pe rf tt ld tt lf qf rg
kj_32044,11,pd nc lc qf nd qc qd pc od oc rd
kj_88192,9,pd nc tt oe qf pg pf of og
kj_52648,8,pd nc lc ne pg kd oc nb
kj_60965,6,pd qc pc qd pe qf
kj_56086,10,pc qe tt od oc nd mc tt pi tt
kj_51087,17,pd qc pc qd pe qf tt pf of og ng nf oe oh nh ni mf
kj_37672,8,pd pc qc oc qb od pe kc
kj_78759,7,pc pd qd oc pe od qc
kj_83453,25,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re qh rb ra rc mb
kj_63512,15,pd qc pc qd pe rf qg tt rg qf pf pb ob qb oh
kj_82609,7,pd tt mc qf qe pf pi
kj_86011,17,pd qc pc qd qe re rf qf pe rg rd sf rc pf of og nf
kj_03115,15,pd qc pc qd pe rf tt qg pg tt qf rg qb rb tt
kj_34324,12,pc qe nd lc tt qc qb rc pf pe mc ld
kj_01567,7,pc qe nd tt qi tt kc
kj_53209,8,pc qe tt od oc nd mc ph
kj_55393,6,pc qe qd pe nc qh
kj_04508,20,pd qc pc qd qf rf qg rg qh qe pe of qb rb rc rd sb sc ra sa
kj_84969,19,pd nc tt qc pc qd pe pb ob qb nb mc kc mb oc qf le ic kd
kj_16703,10,pd qc pc qd pe rf re qe qf rg
kj_52083,13,pd nc lc qc pc qd pe pb ob qb nb qf id
kj_65826,10,pc qe od qh qj tt pf qf pg ph
kj_38843,7,pc tt pe tt qh qc qd
kj_56762,17,pd nc qf pc qc qb oc pb od ob nd mc md ld lc lb kc
kj_84840,14,pd nc lc qc pc qd pe pb ob qb nb qf tt jd
kj_64490,10,pd nc qf pc qc qb rb pb qd ld
kj_63777,23,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf ld tt
kj_26441,13,pd qc pc qd pe rf qg qf pf qh pg rg oi
kj_69762,11,pd nc kc qf pf pg of qc pc qd qg
kj_15166,6,pd tt nd tt kc tt
kj_91886,6,pc qe od pi kc kd
kj_07980,9,pd nc oc nd pf jd lb qh ld
kj_68859,8,pc qe qd pe nc pi tt ql
kj_12742,7,pc qe od tt kc kd lc
kj_19987,31,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re qh rb mb lb ra rc nb kc le md kf
kj_67481,11,pd qc pc qd qf qe pe rf qg rg qh
kj_46686,7,pd nc oc nd pf kd nf
kj_16848,7,pd nc qf tt lc tt id
kj_94918,14,pd qc pc qd qf qe pe rf tt qg pf qb oh tt
kj_99395,7,pc tt qf pe pf ne nc
kj_75629,17,pd nc tt qf nd md ne pc qc oc qd pg oh ph pi qi qj
kj_81448,6,pd nc tt kc tt kd
kj_91716,6,pd nc tt pf tt ne
kj_46619,18,pd nc lc jc nd qc oc qd qf mc ob md ne qe pf rf rg sf
kj_36941,8,pd nc qf tt jc tt oc nd
kj_81155,6,pd qc pc qd pe rf
kj_04906,16,pd nc tt pf of og nf ng nd mf mc md oc ne nb oe
kj_55200,12,pd qc pc qd pe rf tt qg tt og ld tt
kj_60483,6,pc tt qi tt pe tt
kj_08953,17,pd nc tt qc pc qd pe pb ob qb nb mc kc mb oc rf mf
kj_49217,12,pd qc pc qd pe rf tt qg tt og tt kc
kj_45037,8,pd nc qf tt lc ld md mc
kj_40840,6,pd tt ld lc md nc
